,loss,acc,val_loss,val_acc
410,1.7239e-07 ,1.0000 ,1.5186e-07 ,1.0000
411,1.7863e-07 ,1.0000 ,1.5163e-07 ,1.0000
412,1.8697e-07 ,1.0000 ,1.5086e-07 ,1.0000
413,1.8358e-07 ,1.0000 ,1.5147e-07 ,1.0000
414,1.8352e-07 ,1.0000 ,1.5096e-07 ,1.0000
415,1.7683e-07 ,1.0000 ,1.5129e-07 ,1.0000
416,1.7793e-07 ,1.0000 ,1.5155e-07 ,1.0000
417,1.8605e-07 ,1.0000 ,1.5133e-07 ,1.0000
418,2.5621e-07 ,1.0000 ,1.5114e-07 ,1.0000
419,1.8193e-07 ,1.0000 ,1.5031e-07 ,1.0000
420,1.7925e-07 ,1.0000 ,1.5080e-07 ,1.0000
421,1.7512e-07 ,1.0000 ,1.5121e-07 ,1.0000
422,1.8125e-07 ,1.0000 ,1.5412e-07 ,1.0000
423,1.8176e-07 ,1.0000 ,1.5816e-07 ,1.0000
424,1.7660e-07 ,1.0000 ,1.5782e-07 ,1.0000
425,1.8452e-07 ,1.0000 ,1.5829e-07 ,1.0000
426,2.4905e-07 ,1.0000 ,1.6739e-07 ,1.0000
427,1.8295e-07 ,1.0000 ,1.6739e-07 ,1.0000
428,1.7902e-07 ,1.0000 ,1.6537e-07 ,1.0000
429,1.8251e-07 ,1.0000 ,1.6453e-07 ,1.0000
430,1.8143e-07 ,1.0000 ,1.6431e-07 ,1.0000
431,1.7739e-07 ,1.0000 ,1.6345e-07 ,1.0000
432,1.8434e-07 ,1.0000 ,1.6510e-07 ,1.0000
433,1.7840e-07 ,1.0000 ,1.6602e-07 ,1.0000
434,1.8013e-07 ,1.0000 ,1.6451e-07 ,1.0000
435,1.8066e-07 ,1.0000 ,1.6425e-07 ,1.0000
436,1.9259e-07 ,1.0000 ,1.6423e-07 ,1.0000
437,1.7930e-07 ,1.0000 ,1.6255e-07 ,1.0000
438,1.8339e-07 ,1.0000 ,1.6416e-07 ,1.0000
439,1.7438e-07 ,1.0000 ,1.6471e-07 ,1.0000
440,1.7640e-07 ,1.0000 ,1.6449e-07 ,1.0000
441,1.8097e-07 ,1.0000 ,1.6469e-07 ,1.0000
442,1.9194e-07 ,1.0000 ,1.6284e-07 ,1.0000
443,1.8128e-07 ,1.0000 ,1.6225e-07 ,1.0000
444,1.7108e-07 ,1.0000 ,1.6206e-07 ,1.0000
445,1.7945e-07 ,1.0000 ,1.6557e-07 ,1.0000
446,1.7330e-07 ,1.0000 ,1.6527e-07 ,1.0000
447,1.7927e-07 ,1.0000 ,1.6504e-07 ,1.0000
448,2.0312e-07 ,1.0000 ,1.6118e-07 ,1.0000
449,1.8873e-07 ,1.0000 ,1.6100e-07 ,1.0000
450,1.8353e-07 ,1.0000 ,1.6002e-07 ,1.0000
451,1.6576e-07 ,1.0000 ,1.6008e-07 ,1.0000
452,1.7120e-07 ,1.0000 ,1.6059e-07 ,1.0000
453,1.7241e-07 ,1.0000 ,1.6014e-07 ,1.0000
454,1.8275e-07 ,1.0000 ,1.6163e-07 ,1.0000
455,1.7384e-07 ,1.0000 ,1.6223e-07 ,1.0000
456,1.6734e-07 ,1.0000 ,1.6131e-07 ,1.0000
457,1.7066e-07 ,1.0000 ,1.6204e-07 ,1.0000
458,1.7138e-07 ,1.0000 ,1.6288e-07 ,1.0000
459,1.7157e-07 ,1.0000 ,1.6369e-07 ,1.0000
460,1.7030e-07 ,1.0000 ,1.6172e-07 ,1.0000
461,1.7245e-07 ,1.0000 ,1.6351e-07 ,1.0000
462,1.7199e-07 ,1.0000 ,1.6412e-07 ,1.0000
463,1.6959e-07 ,1.0000 ,1.6557e-07 ,1.0000
464,1.7853e-07 ,1.0000 ,1.6580e-07 ,1.0000
465,1.8263e-07 ,1.0000 ,1.6469e-07 ,1.0000
466,1.8677e-07 ,1.0000 ,1.6694e-07 ,1.0000
467,1.8964e-07 ,1.0000 ,1.6810e-07 ,1.0000
468,1.6698e-07 ,1.0000 ,1.6790e-07 ,1.0000
469,1.6384e-07 ,1.0000 ,1.6739e-07 ,1.0000
470,1.6846e-07 ,1.0000 ,1.6731e-07 ,1.0000
471,1.7468e-07 ,1.0000 ,1.6661e-07 ,1.0000
472,1.7992e-07 ,1.0000 ,1.6739e-07 ,1.0000
473,1.7743e-07 ,1.0000 ,1.6653e-07 ,1.0000
474,1.6617e-07 ,1.0000 ,1.6627e-07 ,1.0000
475,1.6918e-07 ,1.0000 ,1.6547e-07 ,1.0000
476,1.6749e-07 ,1.0000 ,1.6363e-07 ,1.0000
477,1.6471e-07 ,1.0000 ,1.6376e-07 ,1.0000
478,1.7420e-07 ,1.0000 ,1.6237e-07 ,1.0000
479,1.7814e-07 ,1.0000 ,1.6323e-07 ,1.0000
480,1.9139e-07 ,1.0000 ,1.6257e-07 ,1.0000
481,1.7433e-07 ,1.0000 ,1.6243e-07 ,1.0000
482,1.7570e-07 ,1.0000 ,1.6484e-07 ,1.0000
483,1.8701e-07 ,1.0000 ,1.6796e-07 ,1.0000
484,1.6934e-07 ,1.0000 ,1.6806e-07 ,1.0000
485,1.8109e-07 ,1.0000 ,1.6822e-07 ,1.0000
486,1.6896e-07 ,1.0000 ,1.6627e-07 ,1.0000
487,1.8337e-07 ,1.0000 ,1.6678e-07 ,1.0000
488,1.6545e-07 ,1.0000 ,1.6639e-07 ,1.0000
489,1.8964e-07 ,1.0000 ,1.6537e-07 ,1.0000
490,1.8221e-07 ,1.0000 ,1.6684e-07 ,1.0000
491,1.6797e-07 ,1.0000 ,1.6686e-07 ,1.0000
492,1.7815e-07 ,1.0000 ,1.6610e-07 ,1.0000
493,1.6472e-07 ,1.0000 ,1.6294e-07 ,1.0000
494,1.8166e-07 ,1.0000 ,1.6314e-07 ,1.0000
495,1.7398e-07 ,1.0000 ,1.6420e-07 ,1.0000
496,1.6605e-07 ,1.0000 ,1.6365e-07 ,1.0000
497,1.7101e-07 ,1.0000 ,1.6774e-07 ,1.0000
498,1.7689e-07 ,1.0000 ,1.6792e-07 ,1.0000
499,1.8575e-07 ,1.0000 ,1.6820e-07 ,1.000
