,loss,acc,val_loss,val_acc
147,2.6838e-07 ,1.0000 ,1.3243e-07 ,1.0000
148,3.0879e-07 ,1.0000 ,1.3209e-07 ,1.0000
149,3.4970e-07 ,1.0000 ,1.3194e-07 ,1.0000
150,2.7523e-07 ,1.0000 ,1.3178e-07 ,1.0000
151,2.9925e-07 ,1.0000 ,1.3227e-07 ,1.0000
152,2.9384e-07 ,1.0000 ,1.3196e-07 ,1.0000
153,2.6885e-07 ,1.0000 ,1.3227e-07 ,1.0000
154,2.8098e-07 ,1.0000 ,1.3241e-07 ,1.0000
155,3.1000e-07 ,1.0000 ,1.3282e-07 ,1.0000
156,2.7231e-07 ,1.0000 ,1.3251e-07 ,1.0000
157,2.7941e-07 ,1.0000 ,1.3206e-07 ,1.0000
158,2.6620e-07 ,1.0000 ,1.3182e-07 ,1.0000
159,2.6596e-07 ,1.0000 ,1.3162e-07 ,1.0000
160,2.8195e-07 ,1.0000 ,1.3141e-07 ,1.0000
161,2.9148e-07 ,1.0000 ,1.3086e-07 ,1.0000
162,2.6703e-07 ,1.0000 ,1.3135e-07 ,1.0000
163,2.5792e-07 ,1.0000 ,1.3090e-07 ,1.0000
164,2.5651e-07 ,1.0000 ,1.3066e-07 ,1.0000
165,2.6424e-07 ,1.0000 ,1.3041e-07 ,1.0000
166,2.7539e-07 ,1.0000 ,1.3070e-07 ,1.0000
167,2.5380e-07 ,1.0000 ,1.3029e-07 ,1.0000
168,2.5652e-07 ,1.0000 ,1.2998e-07 ,1.0000
169,2.5021e-07 ,1.0000 ,1.2992e-07 ,1.0000
170,2.4206e-07 ,1.0000 ,1.2980e-07 ,1.0000
171,2.6678e-07 ,1.0000 ,1.2978e-07 ,1.0000
172,2.6377e-07 ,1.0000 ,1.2960e-07 ,1.0000
173,2.4834e-07 ,1.0000 ,1.2986e-07 ,1.0000
174,2.6630e-07 ,1.0000 ,1.2970e-07 ,1.0000
175,2.4368e-07 ,1.0000 ,1.2974e-07 ,1.0000
176,2.5411e-07 ,1.0000 ,1.2970e-07 ,1.0000
177,2.5932e-07 ,1.0000 ,1.2921e-07 ,1.0000
178,3.0187e-07 ,1.0000 ,1.2923e-07 ,1.0000
179,2.7268e-07 ,1.0000 ,1.2909e-07 ,1.0000
180,2.5181e-07 ,1.0000 ,1.2907e-07 ,1.0000
181,2.5751e-07 ,1.0000 ,1.2898e-07 ,1.0000
182,2.4557e-07 ,1.0000 ,1.2876e-07 ,1.0000
183,2.3048e-07 ,1.0000 ,1.2858e-07 ,1.0000
184,2.3014e-07 ,1.0000 ,1.2827e-07 ,1.0000
185,2.3979e-07 ,1.0000 ,1.2829e-07 ,1.0000
186,2.7301e-07 ,1.0000 ,1.2866e-07 ,1.0000
187,2.4986e-07 ,1.0000 ,1.2862e-07 ,1.0000
188,2.4961e-07 ,1.0000 ,1.2847e-07 ,1.0000
189,2.2645e-07 ,1.0000 ,1.2839e-07 ,1.0000
190,2.3288e-07 ,1.0000 ,1.2831e-07 ,1.0000
191,2.9054e-07 ,1.0000 ,1.2819e-07 ,1.0000
192,2.3647e-07 ,1.0000 ,1.2811e-07 ,1.0000
193,2.4091e-07 ,1.0000 ,1.2794e-07 ,1.0000
194,2.3253e-07 ,1.0000 ,1.2782e-07 ,1.0000
195,2.4408e-07 ,1.0000 ,1.2756e-07 ,1.0000
196,2.3099e-07 ,1.0000 ,1.2758e-07 ,1.0000
197,2.3043e-07 ,1.0000 ,1.2762e-07 ,1.0000
198,2.6354e-07 ,1.0000 ,1.2766e-07 ,1.0000
199,2.3461e-07 ,1.0000 ,1.2764e-07 ,1.0000
200,2.4546e-07 ,1.0000 ,1.2784e-07 ,1.0000
201,2.3978e-07 ,1.0000 ,1.2727e-07 ,1.0000
202,2.4263e-07 ,1.0000 ,1.2717e-07 ,1.0000
203,2.2600e-07 ,1.0000 ,1.2723e-07 ,1.0000
204,2.3769e-07 ,1.0000 ,1.2715e-07 ,1.0000
205,2.5958e-07 ,1.0000 ,1.2729e-07 ,1.0000
206,2.3825e-07 ,1.0000 ,1.2733e-07 ,1.0000
207,2.4304e-07 ,1.0000 ,1.2713e-07 ,1.0000
208,2.3995e-07 ,1.0000 ,1.2698e-07 ,1.0000
209,2.4787e-07 ,1.0000 ,1.2684e-07 ,1.0000
210,2.7224e-07 ,1.0000 ,1.2696e-07 ,1.0000
211,2.2360e-07 ,1.0000 ,1.2676e-07 ,1.0000
212,2.3926e-07 ,1.0000 ,1.2684e-07 ,1.0000
213,2.5628e-07 ,1.0000 ,1.2680e-07 ,1.0000
214,2.3354e-07 ,1.0000 ,1.2680e-07 ,1.0000
215,2.3947e-07 ,1.0000 ,1.2682e-07 ,1.0000
216,2.2060e-07 ,1.0000 ,1.2676e-07 ,1.0000
217,2.3233e-07 ,1.0000 ,1.2664e-07 ,1.0000
218,2.2587e-07 ,1.0000 ,1.2680e-07 ,1.0000
219,2.1695e-07 ,1.0000 ,1.2676e-07 ,1.0000
220,2.1750e-07 ,1.0000 ,1.2656e-07 ,1.0000
221,2.2751e-07 ,1.0000 ,1.2666e-07 ,1.0000
222,2.3018e-07 ,1.0000 ,1.2678e-07 ,1.0000
223,2.2113e-07 ,1.0000 ,1.2690e-07 ,1.0000
224,2.3553e-07 ,1.0000 ,1.2709e-07 ,1.0000
225,2.2830e-07 ,1.0000 ,1.2678e-07 ,1.0000
226,2.1511e-07 ,1.0000 ,1.2680e-07 ,1.0000
227,2.6877e-07 ,1.0000 ,1.2682e-07 ,1.0000
228,2.2699e-07 ,1.0000 ,1.2686e-07 ,1.0000
229,2.3584e-07 ,1.0000 ,1.2680e-07 ,1.0000
230,2.2276e-07 ,1.0000 ,1.2664e-07 ,1.0000
231,2.3522e-07 ,1.0000 ,1.2641e-07 ,1.0000
232,2.2000e-07 ,1.0000 ,1.2631e-07 ,1.0000
233,2.2456e-07 ,1.0000 ,1.2627e-07 ,1.0000
234,2.1107e-07 ,1.0000 ,1.2631e-07 ,1.0000
235,2.0753e-07 ,1.0000 ,1.2623e-07 ,1.0000
236,2.1092e-07 ,1.0000 ,1.2615e-07 ,1.0000
237,2.1778e-07 ,1.0000 ,1.2619e-07 ,1.0000
238,2.4379e-07 ,1.0000 ,1.2611e-07 ,1.0000
239,2.1393e-07 ,1.0000 ,1.2596e-07 ,1.0000
240,2.2326e-07 ,1.0000 ,1.2592e-07 ,1.0000
241,2.0965e-07 ,1.0000 ,1.2574e-07 ,1.0000
242,2.1020e-07 ,1.0000 ,1.2562e-07 ,1.0000
243,2.1255e-07 ,1.0000 ,1.2560e-07 ,1.0000
244,2.1173e-07 ,1.0000 ,1.2560e-07 ,1.0000
245,2.0584e-07 ,1.0000 ,1.2564e-07 ,1.0000
246,2.2163e-07 ,1.0000 ,1.2543e-07 ,1.0000
247,2.1887e-07 ,1.0000 ,1.2527e-07 ,1.0000
248,1.9845e-07 ,1.0000 ,1.2533e-07 ,1.0000
249,2.0530e-07 ,1.0000 ,1.2527e-07 ,1.0000
250,2.1524e-07 ,1.0000 ,1.2527e-07 ,1.0000
251,2.2386e-07 ,1.0000 ,1.2502e-07 ,1.0000
252,2.2353e-07 ,1.0000 ,1.2484e-07 ,1.0000
253,2.1500e-07 ,1.0000 ,1.2480e-07 ,1.0000
254,2.2930e-07 ,1.0000 ,1.2488e-07 ,1.0000
255,1.9206e-07 ,1.0000 ,1.2492e-07 ,1.0000
256,2.2114e-07 ,1.0000 ,1.2490e-07 ,1.0000
257,2.0724e-07 ,1.0000 ,1.2484e-07 ,1.0000
258,2.0749e-07 ,1.0000 ,1.2482e-07 ,1.0000
259,2.0281e-07 ,1.0000 ,1.2480e-07 ,1.0000
260,1.9280e-07 ,1.0000 ,1.2486e-07 ,1.0000
261,2.0712e-07 ,1.0000 ,1.2480e-07 ,1.0000
262,2.1310e-07 ,1.0000 ,1.2451e-07 ,1.0000
263,2.0635e-07 ,1.0000 ,1.2447e-07 ,1.0000
264,2.1015e-07 ,1.0000 ,1.2435e-07 ,1.0000
265,1.9209e-07 ,1.0000 ,1.2427e-07 ,1.0000
266,2.1876e-07 ,1.0000 ,1.2439e-07 ,1.0000
